destination_country,province,worker_count
ลิเบีย,นนทบุรี,1
ลิเบีย,กรุงเทพมหานคร,2
ลิเบีย,เพชรบูรณ์,1
ลิเบีย,สุพรรณบุรี,1
ลิเบีย,ระยอง,1
ลิเบีย,พระนครศรีอยุธยา,1
ลิเบีย,ตาก,1
หมู่เกาะมาร์แชลล์,เพชรบูรณ์,2
หมู่เกาะมาร์แชลล์,อ่างทอง,2
หมู่เกาะมาร์แชลล์,อุตรดิตถ์,1
หมู่เกาะมาร์แชลล์,พระนครศรีอยุธยา,1
หมู่เกาะมาร์แชลล์,นครราชสีมา,1
ออสเตรีย,อุบลราชธานี,2
ออสเตรีย,ศรีสะเกษ,1
ออสเตรีย,เลย,1
ออสเตรีย,แพร่,1
ออสเตรีย,เชียงใหม่,1
แทนซาเนีย,พัทลุง,3
แทนซาเนีย,ยะลา,1
แทนซาเนีย,มหาสารคาม,1
แทนซาเนีย,หนองบัวลำภู,1
เซอร์เบียและมอนเตเนโกร,นนทบุรี,1
เซอร์เบียและมอนเตเนโกร,นครราชสีมา,1
เซอร์เบียและมอนเตเนโกร,สมุทรปราการ,1
เซอร์เบียและมอนเตเนโกร,บึงกาฬ,1
เซอร์เบียและมอนเตเนโกร,สุโขทัย,1
คอซอวอ,ปทุมธานี,3
คอซอวอ,ร้อยเอ็ด,1
อิรัก,เพชรบุรี,1
อิรัก,อุบลราชธานี,1
อิรัก,ขอนแก่น,1
อิรัก,ปทุมธานี,1
ดีอาร์คองโก,หนองคาย,1
ดีอาร์คองโก,พิษณุโลก,1
ดีอาร์คองโก,สกลนคร,1
ดีอาร์คองโก,สุโขทัย,1
แอลเบเนีย,กำแพงเพชร,2
แอลเบเนีย,อุตรดิตถ์,1
แอลเบเนีย,ปทุมธานี,1
สกอตแลนด์,อุบลราชธานี,4
ปากีสถาน,อุบลราชธานี,4
ปากีสถาน,นครราชสีมา,1
ปากีสถาน,กรุงเทพมหานคร,1
ปากีสถาน,ร้อยเอ็ด,1
ปากีสถาน,อุตรดิตถ์,1
เกาหลีเหนือ,สกลนคร,2
เกาหลีเหนือ,เชียงใหม่,1
เกาหลีเหนือ,ร้อยเอ็ด,1
เกาหลีเหนือ,แพร่,1
เกาหลีเหนือ,ขอนแก่น,1
เกาหลีเหนือ,บุรีรัมย์,1
มาซิโดเนียเหนือ,แพร่,1
มาซิโดเนียเหนือ,ขอนแก่น,1
มาซิโดเนียเหนือ,บุรีรัมย์,1
ลิทัวเนีย,อุบลราชธานี,2
ลิทัวเนีย,แพร่,1
ลิทัวเนีย,ขอนแก่น,1
ลิทัวเนีย,บุรีรัมย์,1
มองโกเลีย,อุดรธานี,1
มองโกเลีย,กรุงเทพมหานคร,1
มองโกเลีย,ปทุมธานี,1
มอริเชียส,ปทุมธานี,2
ไอล์ออฟแมน,กรุงเทพมหานคร,1
ไอล์ออฟแมน,ภูเก็ต,1
ไอร์แลนด์เหนือ,กรุงเทพมหานคร,1
ไอร์แลนด์เหนือ,นนทบุรี,1
รวันดา,นครราชสีมา,1
รวันดา,อุดรธานี,1
ฟิจิ,อุบลราชธานี,1
ฟิจิ,นครราชสีมา,1
ฟิจิ,อุดรธานี,1
จิบูติ,ลำปาง,1
จิบูติ,อุบลราชธานี,1
หมู่เกาะเวอร์จินของสหรัฐฯ,กรุงเทพมหานคร,1
หมู่เกาะเวอร์จินของสหรัฐฯ,นนทบุรี,1
นิวแคลิโดเนีย,นนทบุรี,1
ตองกา,นนทบุรี,1
เปอร์โตริโก,นนทบุรี,1
คองโก,อุดรธานี,1
ยูกันดา,กรุงเทพมหานคร,1
ยูกันดา,มหาสารคาม,1
ชิลี,ชุมพร,1
ฮ่องกง,อุดรธานี,35547
ฮ่องกง,นครราชสีมา,19573
ฮ่องกง,เชียงราย,13794
ฮ่องกง,ขอนแก่น,12580
ฮ่องกง,สกลนคร,11455
ฮ่องกง,นครพนม,11369
ฮ่องกง,บุรีรัมย์,11290
ฮ่องกง,ชัยภูมิ,10995
ฮ่องกง,หนองคาย,9488
ฮ่องกง,หนองบัวลำภู,8610
ฮ่องกง,อุบลราชธานี,7779
ฮ่องกง,ลำปาง,5492
ฮ่องกง,สุรินทร์,5445
ฮ่องกง,มหาสารคาม,5429
ฮ่องกง,สุโขทัย,4367
ฮ่องกง,กรุงเทพมหานคร,4359
ฮ่องกง,เชียงใหม่,4153
ฮ่องกง,บึงกาฬ,3737
ฮ่องกง,ตาก,3624
ฮ่องกง,ศรีสะเกษ,3338
ฮ่องกง,กาฬสินธุ์,3305
ฮ่องกง,ร้อยเอ็ด,3122
ฮ่องกง,ปัตตานี,2816
ฮ่องกง,กำแพงเพชร,2769
ฮ่องกง,พะเยา,2627
ฮ่องกง,เพชรบูรณ์,2402
ฮ่องกง,ชลบุรี,2331
ฮ่องกง,พิษณุโลก,2225
ฮ่องกง,น่าน,2169
ฮ่องกง,สงขลา,2139
ฮ่องกง,สตูล,1999
ฮ่องกง,เลย,1898
ฮ่องกง,นครสวรรค์,1645
ฮ่องกง,สมุทรปราการ,1530
ฮ่องกง,อุตรดิตถ์,1468
ฮ่องกง,ระยอง,1412
ฮ่องกง,ปทุมธานี,1368
ฮ่องกง,ยโสธร,1306
ฮ่องกง,มุกดาหาร,1167
ฮ่องกง,ลำพูน,1152
ฮ่องกง,สระแก้ว,1108
ฮ่องกง,อำนาจเจริญ,1085
ฮ่องกง,แพร่,1018
ฮ่องกง,นนทบุรี,949
ฮ่องกง,พิจิตร,915
ฮ่องกง,พระนครศรีอยุธยา,778
ฮ่องกง,ฉะเชิงเทรา,768
ฮ่องกง,ยะลา,732
ฮ่องกง,ตรัง,649
ฮ่องกง,นราธิวาส,649
ฮ่องกง,ปราจีนบุรี,621
ฮ่องกง,กาญจนบุรี,583
ฮ่องกง,ลพบุรี,548
ฮ่องกง,นครปฐม,536
ฮ่องกง,สระบุรี,525
ฮ่องกง,นครศรีธรรมราช,490
ฮ่องกง,สุพรรณบุรี,458
ฮ่องกง,สมุทรสาคร,416
ฮ่องกง,ราชบุรี,373
ฮ่องกง,อุทัยธานี,361
ฮ่องกง,แม่ฮ่องสอน,345
ฮ่องกง,ภูเก็ต,336
ฮ่องกง,ประจวบคีรีขันธ์,335
ฮ่องกง,ชัยนาท,301
ฮ่องกง,จันทบุรี,239
ฮ่องกง,อ่างทอง,239
ฮ่องกง,สุราษฎร์ธานี,231
ฮ่องกง,พัทลุง,207
ฮ่องกง,เพชรบุรี,186
ฮ่องกง,สิงห์บุรี,177
ฮ่องกง,ชุมพร,167
ฮ่องกง,นครนายก,166
ฮ่องกง,กระบี่,121
ฮ่องกง,ตราด,116
ฮ่องกง,พังงา,111
ฮ่องกง,สมุทรสงคราม,73
ฮ่องกง,ระนอง,72
โปรตุเกส,กรุงเทพมหานคร,567
โปรตุเกส,นครราชสีมา,294
โปรตุเกส,อุดรธานี,232
โปรตุเกส,บุรีรัมย์,141
โปรตุเกส,ขอนแก่น,122
โปรตุเกส,สกลนคร,107
โปรตุเกส,หนองคาย,106
โปรตุเกส,มหาสารคาม,98
โปรตุเกส,นนทบุรี,95
โปรตุเกส,ปทุมธานี,95
โปรตุเกส,สมุทรปราการ,94
โปรตุเกส,เชียงราย,80
โปรตุเกส,อุบลราชธานี,77
โปรตุเกส,เชียงใหม่,74
โปรตุเกส,ร้อยเอ็ด,70
โปรตุเกส,ชลบุรี,62
โปรตุเกส,ศรีสะเกษ,59
โปรตุเกส,กาฬสินธุ์,58
โปรตุเกส,ชัยภูมิ,53
โปรตุเกส,หนองบัวลำภู,49
โปรตุเกส,สุโขทัย,48
โปรตุเกส,กำแพงเพชร,48
โปรตุเกส,นครพนม,47
โปรตุเกส,สุรินทร์,46
โปรตุเกส,พิษณุโลก,45
โปรตุเกส,นครปฐม,40
โปรตุเกส,นครสวรรค์,40
โปรตุเกส,เพชรบูรณ์,36
โปรตุเกส,ลำปาง,35
โปรตุเกส,ยโสธร,34
โปรตุเกส,อุตรดิตถ์,34
โปรตุเกส,พระนครศรีอยุธยา,29
โปรตุเกส,ฉะเชิงเทรา,27
โปรตุเกส,ลพบุรี,27
โปรตุเกส,ภูเก็ต,27
โปรตุเกส,กาญจนบุรี,25
โปรตุเกส,พิจิตร,25
โปรตุเกส,พะเยา,24
โปรตุเกส,ราชบุรี,22
โปรตุเกส,แพร่,22
โปรตุเกส,นครศรีธรรมราช,21
โปรตุเกส,สงขลา,21
โปรตุเกส,เลย,21
โปรตุเกส,มุกดาหาร,21
โปรตุเกส,บึงกาฬ,20
โปรตุเกส,อำนาจเจริญ,20
โปรตุเกส,ปราจีนบุรี,20
โปรตุเกส,สมุทรสาคร,19
โปรตุเกส,สระแก้ว,19
โปรตุเกส,ระยอง,18
โปรตุเกส,สุพรรณบุรี,17
โปรตุเกส,ตาก,17
โปรตุเกส,สระบุรี,16
โปรตุเกส,จันทบุรี,12
โปรตุเกส,สุราษฎร์ธานี,12
โปรตุเกส,น่าน,12
โปรตุเกส,ตรัง,12
โปรตุเกส,ลำพูน,10
โปรตุเกส,ประจวบคีรีขันธ์,8
โปรตุเกส,ชัยนาท,8
โปรตุเกส,นครนายก,8
โปรตุเกส,เพชรบุรี,8
โปรตุเกส,อุทัยธานี,8
โปรตุเกส,อ่างทอง,6
โปรตุเกส,สตูล,5
โปรตุเกส,ตราด,5
โปรตุเกส,ระนอง,5
โปรตุเกส,พัทลุง,4
โปรตุเกส,กระบี่,4
โปรตุเกส,สมุทรสงคราม,4
โปรตุเกส,สิงห์บุรี,3
โปรตุเกส,ชุมพร,3
โปรตุเกส,นราธิวาส,3
โปรตุเกส,แม่ฮ่องสอน,3
โปรตุเกส,ปัตตานี,2
โปรตุเกส,พังงา,2
โปรตุเกส,ยะลา,2
โปรตุเกส,อุดรธานี,879
โปรตุเกส,นครราชสีมา,324
โปรตุเกส,ชัยภูมิ,279
โปรตุเกส,ขอนแก่น,239
โปรตุเกส,บุรีรัมย์,158
โปรตุเกส,นครพนม,141
โปรตุเกส,หนองคาย,139
โปรตุเกส,สกลนคร,124
โปรตุเกส,หนองบัวลำภู,114
โปรตุเกส,สุโขทัย,97
โปรตุเกส,ลำปาง,83
โปรตุเกส,เชียงราย,81
โปรตุเกส,มหาสารคาม,75
โปรตุเกส,สุรินทร์,49
โปรตุเกส,อุบลราชธานี,49
โปรตุเกส,เชียงใหม่,39
โปรตุเกส,บึงกาฬ,36
โปรตุเกส,กาฬสินธุ์,32
โปรตุเกส,อุตรดิตถ์,32
โปรตุเกส,ร้อยเอ็ด,30
โปรตุเกส,พะเยา,28
โปรตุเกส,กรุงเทพมหานคร,23
โปรตุเกส,พิษณุโลก,22
โปรตุเกส,ศรีสะเกษ,20
โปรตุเกส,ตาก,20
โปรตุเกส,กำแพงเพชร,17
โปรตุเกส,เพชรบูรณ์,16
โปรตุเกส,ชลบุรี,14
โปรตุเกส,อำนาจเจริญ,14
โปรตุเกส,สมุทรปราการ,13
โปรตุเกส,ปทุมธานี,12
โปรตุเกส,เลย,11
โปรตุเกส,นครสวรรค์,11
โปรตุเกส,มุกดาหาร,9
โปรตุเกส,พระนครศรีอยุธยา,7
โปรตุเกส,ลำพูน,6
โปรตุเกส,แพร่,6
โปรตุเกส,สระแก้ว,6
โปรตุเกส,น่าน,6
โปรตุเกส,สมุทรสาคร,6
โปรตุเกส,กาญจนบุรี,5
โปรตุเกส,ยโสธร,5
โปรตุเกส,นนทบุรี,5
โปรตุเกส,พิจิตร,5
โปรตุเกส,ปราจีนบุรี,5
โปรตุเกส,แม่ฮ่องสอน,4
โปรตุเกส,สระบุรี,4
โปรตุเกส,สิงห์บุรี,4
โปรตุเกส,ระยอง,3
โปรตุเกส,ตราด,3
โปรตุเกส,ฉะเชิงเทรา,3
โปรตุเกส,ลพบุรี,3
โปรตุเกส,นครปฐม,3
โปรตุเกส,ประจวบคีรีขันธ์,3
โปรตุเกส,จันทบุรี,3
โปรตุเกส,สงขลา,2
โปรตุเกส,ภูเก็ต,2
โปรตุเกส,พัทลุง,1
โปรตุเกส,ชุมพร,1
โปรตุเกส,อุทัยธานี,1
โปรตุเกส,ราชบุรี,1
โปรตุเกส,สุพรรณบุรี,1
สวีเดน,อุดรธานี,879
สวีเดน,นครราชสีมา,324
สวีเดน,ชัยภูมิ,279
สวีเดน,ขอนแก่น,239
สวีเดน,บุรีรัมย์,158
สวีเดน,นครพนม,141
สวีเดน,หนองคาย,139
สวีเดน,สกลนคร,124
สวีเดน,หนองบัวลำภู,114
สวีเดน,สุโขทัย,97
สวีเดน,ลำปาง,83
สวีเดน,เชียงราย,81
สวีเดน,มหาสารคาม,75
สวีเดน,สุรินทร์,49
สวีเดน,อุบลราชธานี,49
สวีเดน,เชียงใหม่,39
สวีเดน,บึงกาฬ,36
สวีเดน,กาฬสินธุ์,32
สวีเดน,อุตรดิตถ์,32
สวีเดน,ร้อยเอ็ด,30
สวีเดน,พะเยา,28
สวีเดน,กรุงเทพมหานคร,23
สวีเดน,พิษณุโลก,22
สวีเดน,ศรีสะเกษ,20
สวีเดน,ตาก,20
สวีเดน,กำแพงเพชร,17
สวีเดน,เพชรบูรณ์,16
สวีเดน,ชลบุรี,14
สวีเดน,อำนาจเจริญ,14
สวีเดน,สมุทรปราการ,13
สวีเดน,ปทุมธานี,12
สวีเดน,เลย,11
สวีเดน,นครสวรรค์,11
สวีเดน,มุกดาหาร,9
สวีเดน,พระนครศรีอยุธยา,7
สวีเดน,ลำพูน,6
สวีเดน,แพร่,6
สวีเดน,สระแก้ว,6
สวีเดน,น่าน,6
สวีเดน,สมุทรสาคร,6
สวีเดน,กาญจนบุรี,5
สวีเดน,ยโสธร,5
สวีเดน,นนทบุรี,5
สวีเดน,พิจิตร,5
สวีเดน,ปราจีนบุรี,5
สวีเดน,แม่ฮ่องสอน,4
สวีเดน,สระบุรี,4
สวีเดน,สิงห์บุรี,4
สวีเดน,กระบี่,4
สวีเดน,ระยอง,3
สวีเดน,ตราด,3
สวีเดน,ฉะเชิงเทรา,3
สวีเดน,ลพบุรี,3
สวีเดน,นครปฐม,3
สวีเดน,ประจวบคีรีขันธ์,3
สวีเดน,จันทบุรี,3
สวีเดน,สงขลา,2
สวีเดน,ภูเก็ต,2
สวีเดน,พัทลุง,1
สวีเดน,ชุมพร,1
สวีเดน,อุทัยธานี,1
สวีเดน,ราชบุรี,1
สวีเดน,สุพรรณบุรี,1
สวีเดน,กรุงเทพมหานคร,567
สวีเดน,นครราชสีมา,294
สวีเดน,อุดรธานี,232
สวีเดน,บุรีรัมย์,141
สวีเดน,ขอนแก่น,122
สวีเดน,สกลนคร,107
สวีเดน,หนองคาย,106
สวีเดน,มหาสารคาม,98
สวีเดน,นนทบุรี,95
สวีเดน,ปทุมธานี,95
สวีเดน,สมุทรปราการ,94
สวีเดน,เชียงราย,80
สวีเดน,อุบลราชธานี,77
สวีเดน,เชียงใหม่,74
สวีเดน,ร้อยเอ็ด,70
สวีเดน,ชลบุรี,62
สวีเดน,ศรีสะเกษ,59
สวีเดน,กาฬสินธุ์,58
สวีเดน,ชัยภูมิ,53
สวีเดน,หนองบัวลำภู,49
สวีเดน,สุโขทัย,48
สวีเดน,กำแพงเพชร,48
สวีเดน,นครพนม,47
สวีเดน,สุรินทร์,46
สวีเดน,พิษณุโลก,45
สวีเดน,นครปฐม,40
สวีเดน,นครสวรรค์,40
สวีเดน,เพชรบูรณ์,36
สวีเดน,ลำปาง,35
สวีเดน,ยโสธร,34
สวีเดน,อุตรดิตถ์,34
สวีเดน,พระนครศรีอยุธยา,29
สวีเดน,ฉะเชิงเทรา,27
สวีเดน,ลพบุรี,27
สวีเดน,ภูเก็ต,27
สวีเดน,กาญจนบุรี,25
สวีเดน,พิจิตร,25
สวีเดน,พะเยา,24
สวีเดน,ราชบุรี,22
สวีเดน,แพร่,22
สวีเดน,นครศรีธรรมราช,21
สวีเดน,สงขลา,21
สวีเดน,เลย,21
สวีเดน,มุกดาหาร,21
สวีเดน,บึงกาฬ,20
สวีเดน,อำนาจเจริญ,20
สวีเดน,ปราจีนบุรี,20
สวีเดน,สมุทรสาคร,19
สวีเดน,สระแก้ว,19
สวีเดน,ระยอง,18
สวีเดน,สุพรรณบุรี,17
สวีเดน,ตาก,17
สวีเดน,สระบุรี,16
สวีเดน,จันทบุรี,12
สวีเดน,สุราษฎร์ธานี,12
สวีเดน,น่าน,12
สวีเดน,ตรัง,12
สวีเดน,ลำพูน,10
สวีเดน,ประจวบคีรีขันธ์,8
สวีเดน,ชัยนาท,8
สวีเดน,นครนายก,8
สวีเดน,เพชรบุรี,8
สวีเดน,อุทัยธานี,8
สวีเดน,อ่างทอง,6
สวีเดน,สตูล,5
สวีเดน,ตราด,5
สวีเดน,ระนอง,5
สวีเดน,พัทลุง,4
สวีเดน,สมุทรสงคราม,4
สวีเดน,สิงห์บุรี,3
สวีเดน,ชุมพร,3
สวีเดน,นราธิวาส,3
สวีเดน,แม่ฮ่องสอน,3
สวีเดน,ปัตตานี,2
สวีเดน,พังงา,2
สวีเดน,ยะลา,2
สวีเดน,ชัยภูมิ,828
สวีเดน,อุดรธานี,294
สวีเดน,บุรีรัมย์,259
สวีเดน,นครราชสีมา,255
สวีเดน,ขอนแก่น,206
สวีเดน,มหาสารคาม,165
สวีเดน,สุรินทร์,108
สวีเดน,กาฬสินธุ์,90
สวีเดน,อุบลราชธานี,86
สวีเดน,หนองบัวลำภู,83
ฮังการี,ชัยภูมิ,828
ฮังการี,อุดรธานี,294
ฮังการี,บุรีรัมย์,259
ฮังการี,นครราชสีมา,255
ฮังการี,ขอนแก่น,206
ฮังการี,มหาสารคาม,165
ฮังการี,สุรินทร์,108
ฮังการี,กาฬสินธุ์,90
ฮังการี,อุบลราชธานี,86
ฮังการี,หนองบัวลำภู,83
ฮังการี,ศรีสะเกษ,69
ฮังการี,เชียงราย,61
ฮังการี,ร้อยเอ็ด,52
ฮังการี,สกลนคร,35
ฮังการี,บึงกาฬ,33
ฮังการี,หนองคาย,29
ฮังการี,เพชรบูรณ์,26
ฮังการี,กรุงเทพมหานคร,23
ฮังการี,อำนาจเจริญ,20
ฮังการี,กำแพงเพชร,18
ฮังการี,ยโสธร,18
ฮังการี,เลย,17
ฮังการี,นครพนม,17
ฮังการี,นครสวรรค์,16
ฮังการี,ชลบุรี,16
ฮังการี,ลำปาง,14
ฮังการี,กาญจนบุรี,12
ฮังการี,ปทุมธานี,11
ฮังการี,พิษณุโลก,10
ฮังการี,สระแก้ว,10
ฮังการี,พิจิตร,9
ฮังการี,นนทบุรี,7
ฮังการี,พะเยา,5
ฮังการี,ตาก,5
ฮังการี,สุโขทัย,5
ฮังการี,เชียงใหม่,5
ฮังการี,ปราจีนบุรี,5
ฮังการี,ระยอง,4
ฮังการี,อุทัยธานี,4
ฮังการี,ลพบุรี,4
ฮังการี,สมุทรปราการ,4
ฮังการี,พระนครศรีอยุธยา,4
ฮังการี,ชุมพร,3
ฮังการี,ตรัง,3
ฮังการี,ฉะเชิงเทรา,3
ฮังการี,มุกดาหาร,2
ฮังการี,อ่างทอง,2
ฮังการี,สระบุรี,2
ฮังการี,สุพรรณบุรี,2
ฮังการี,สุราษฎร์ธานี,2
ฮังการี,นครศรีธรรมราช,2
ฮังการี,น่าน,2
ฮังการี,กระบี่,2
ฮังการี,อุตรดิตถ์,2
ฮังการี,ประจวบคีรีขันธ์,1
ฮังการี,พังงา,1
ฮังการี,ยะลา,1
ฮังการี,ราชบุรี,1
ฮังการี,แพร่,1
ฮังการี,เพชรบุรี,1
ฮังการี,สงขลา,1
ฟินแลนด์,ชัยภูมิ,989
ฟินแลนด์,นครราชสีมา,395
ฟินแลนด์,อุดรธานี,190
ฟินแลนด์,ขอนแก่น,152
ฟินแลนด์,บุรีรัมย์,131
ฟินแลนด์,มหาสารคาม,95
ฟินแลนด์,นครพนม,85
ฟินแลนด์,พิษณุโลก,69
ฟินแลนด์,สกลนคร,60
ฟินแลนด์,อุบลราชธานี,54
ฟินแลนด์,เชียงราย,51
ฟินแลนด์,หนองบัวลำภู,42
ฟินแลนด์,หนองคาย,38
ฟินแลนด์,ร้อยเอ็ด,28
ฟินแลนด์,ลำปาง,28
ฟินแลนด์,กรุงเทพมหานคร,26
ฟินแลนด์,สุโขทัย,26
ฟินแลนด์,สุรินทร์,25
ฟินแลนด์,ศรีสะเกษ,24
ฟินแลนด์,กาฬสินธุ์,24
ฟินแลนด์,ชลบุรี,19
ฟินแลนด์,อุตรดิตถ์,18
ฟินแลนด์,เพชรบูรณ์,18
ฟินแลนด์,บึงกาฬ,17
ฟินแลนด์,เลย,16
ฟินแลนด์,เชียงใหม่,16
ฟินแลนด์,กำแพงเพชร,14
ฟินแลนด์,นครสวรรค์,13
ฟินแลนด์,นนทบุรี,11
ฟินแลนด์,ยโสธร,9
ฟินแลนด์,ระยอง,9
ฟินแลนด์,สระแก้ว,8
ฟินแลนด์,ปทุมธานี,8
ฟินแลนด์,สมุทรปราการ,7
ฟินแลนด์,พิจิตร,7
ฟินแลนด์,พะเยา,7
ฟินแลนด์,อำนาจเจริญ,6
ฟินแลนด์,ตาก,5
ฟินแลนด์,น่าน,5
ฟินแลนด์,พระนครศรีอยุธยา,4
ฟินแลนด์,มุกดาหาร,4
ฟินแลนด์,ตรัง,3
ฟินแลนด์,ฉะเชิงเทรา,3
ฟินแลนด์,จันทบุรี,3
ฟินแลนด์,นครปฐม,3
ฟินแลนด์,ปราจีนบุรี,3
ฟินแลนด์,สมุทรสาคร,3
ฟินแลนด์,ชุมพร,3
ฟินแลนด์,สุพรรณบุรี,3
ฟินแลนด์,สงขลา,3
ฟินแลนด์,อ่างทอง,2
ฟินแลนด์,ราชบุรี,2
ฟินแลนด์,ลำพูน,2
ฟินแลนด์,แม่ฮ่องสอน,2
ฟินแลนด์,สระบุรี,2
ฟินแลนด์,แพร่,2
ฟินแลนด์,นครศรีธรรมราช,1
ฟินแลนด์,สุราษฎร์ธานี,1
ฟินแลนด์,พัทลุง,1
ฟินแลนด์,ประจวบคีรีขันธ์,1
ฟินแลนด์,ลพบุรี,1
ฟินแลนด์,สิงห์บุรี,1
ฟินแลนด์,กาญจนบุรี,1
ฟินแลนด์,ระนอง,1
ฟินแลนด์,กระบี่,1
ฟินแลนด์,เพชรบุรี,1
ฟินแลนด์,ชัยภูมิ,828
ฟินแลนด์,อุดรธานี,294
ฟินแลนด์,บุรีรัมย์,259
ฟินแลนด์,นครราชสีมา,255
ฟินแลนด์,ขอนแก่น,206
ฟินแลนด์,มหาสารคาม,165
ฟินแลนด์,สุรินทร์,108
ฟินแลนด์,กาฬสินธุ์,90
ฟินแลนด์,อุบลราชธานี,86
ฟินแลนด์,หนองบัวลำภู,83
ฟินแลนด์,ศรีสะเกษ,69
ฟินแลนด์,เชียงราย,61
ฟินแลนด์,ร้อยเอ็ด,52
ฟินแลนด์,สกลนคร,35
ฟินแลนด์,บึงกาฬ,33
ฟินแลนด์,หนองคาย,29
ฟินแลนด์,เพชรบูรณ์,26
ฟินแลนด์,กรุงเทพมหานคร,23
ฟินแลนด์,อำนาจเจริญ,20
ฟินแลนด์,กำแพงเพชร,18
ฟินแลนด์,ยโสธร,18
ฟินแลนด์,เลย,17
ฟินแลนด์,นครพนม,17
ฟินแลนด์,นครสวรรค์,16
ฟินแลนด์,ชลบุรี,16
ฟินแลนด์,ลำปาง,14
ฟินแลนด์,กาญจนบุรี,12
ฟินแลนด์,ปทุมธานี,11
ฟินแลนด์,พิษณุโลก,10
ฟินแลนด์,สระแก้ว,10
ฟินแลนด์,พิจิตร,9
ฟินแลนด์,นนทบุรี,7
ฟินแลนด์,พะเยา,5
ฟินแลนด์,สุโขทัย,5
ฟินแลนด์,เชียงใหม่,5
ฟินแลนด์,ปราจีนบุรี,5
ฟินแลนด์,ระยอง,4
ฟินแลนด์,อุทัยธานี,4
ฟินแลนด์,ลพบุรี,4
ฟินแลนด์,สมุทรปราการ,4
ฟินแลนด์,มุกดาหาร,2
ฟินแลนด์,สุพรรณบุรี,2
ฟินแลนด์,สุราษฎร์ธานี,2
ฟินแลนด์,นครศรีธรรมราช,2
ฟินแลนด์,น่าน,2
ฟินแลนด์,กระบี่,2
ฟินแลนด์,อุตรดิตถ์,2
ฟินแลนด์,พังงา,1
ฟินแลนด์,ยะลา,1
ฟินแลนด์,ราชบุรี,1
ฟินแลนด์,แพร่,1
ฟินแลนด์,สงขลา,1
ฟินแลนด์,อุดรธานี,343
ฟินแลนด์,นครราชสีมา,186
ฟินแลนด์,ขอนแก่น,112
ฟินแลนด์,บุรีรัมย์,104
ฟินแลนด์,กรุงเทพมหานคร,102
ฟินแลนด์,อุบลราชธานี,73
ฟินแลนด์,สุรินทร์,57
ฟินแลนด์,ศรีสะเกษ,55
ฟินแลนด์,ชัยภูมิ,55
ฟินแลนด์,สกลนคร,52
ฟินแลนด์,เชียงราย,52
ฟินแลนด์,ร้อยเอ็ด,49
ฟินแลนด์,หนองคาย,46
ฟินแลนด์,ลำปาง,46
ฟินแลนด์,นครสวรรค์,44
ฟินแลนด์,ชลบุรี,43
ฟินแลนด์,เพชรบูรณ์,42
ฟินแลนด์,หนองบัวลำภู,41
ฟินแลนด์,กาฬสินธุ์,39
ฟินแลนด์,ปทุมธานี,38
ฟินแลนด์,พิษณุโลก,37
ฟินแลนด์,เชียงใหม่,36
ฟินแลนด์,มหาสารคาม,35
ฟินแลนด์,สมุทรปราการ,31
ฟินแลนด์,นครพนม,31
ฟินแลนด์,สุโขทัย,29
ฟินแลนด์,บึงกาฬ,28
ฟินแลนด์,ตาก,26
ฟินแลนด์,กำแพงเพชร,25
ฟินแลนด์,พระนครศรีอยุธยา,21
ฟินแลนด์,ลำพูน,20
ฟินแลนด์,พะเยา,19
ฟินแลนด์,สระแก้ว,19
ฟินแลนด์,นนทบุรี,16
ฟินแลนด์,ยโสธร,15
ฟินแลนด์,ระยอง,13
ฟินแลนด์,สระบุรี,13
ฟินแลนด์,ฉะเชิงเทรา,13
ฟินแลนด์,อุตรดิตถ์,12
ฟินแลนด์,สมุทรสาคร,11
ฟินแลนด์,อำนาจเจริญ,11
ฟินแลนด์,อุทัยธานี,10
ฟินแลนด์,เลย,9
ฟินแลนด์,สงขลา,9
ฟินแลนด์,ประจวบคีรีขันธ์,9
ฟินแลนด์,ปราจีนบุรี,9
ฟินแลนด์,นครปฐม,9
ฟินแลนด์,สุพรรณบุรี,9
ฟินแลนด์,น่าน,9
ฟินแลนด์,พิจิตร,8
ฟินแลนด์,ราชบุรี,8
ฟินแลนด์,มุกดาหาร,8
ฟินแลนด์,ลพบุรี,7
ฟินแลนด์,แพร่,7
ฟินแลนด์,นครศรีธรรมราช,7
ฟินแลนด์,กาญจนบุรี,7
ฟินแลนด์,ภูเก็ต,7
ฟินแลนด์,จันทบุรี,5
ฟินแลนด์,สุราษฎร์ธานี,5
ฟินแลนด์,ชัยนาท,4
ฟินแลนด์,ตราด,4
ฟินแลนด์,สิงห์บุรี,4
ฟินแลนด์,อ่างทอง,3
ฟินแลนด์,กระบี่,3
ฟินแลนด์,เพชรบุรี,3
ฟินแลนด์,นครนายก,3
ฟินแลนด์,พังงา,2
ฟินแลนด์,ชุมพร,2
ฟินแลนด์,ตรัง,1
ฟินแลนด์,แม่ฮ่องสอน,1
ยูเออี,ชัยภูมิ,650
ยูเออี,ขอนแก่น,267
ยูเออี,นครราชสีมา,155
ยูเออี,อุดรธานี,152
ยูเออี,หนองบัวลำภู,120
ยูเออี,อุบลราชธานี,116
ยูเออี,กรุงเทพมหานคร,59
ยูเออี,ร้อยเอ็ด,53
ยูเออี,บุรีรัมย์,48
ยูเออี,หนองคาย,39
ยูเออี,ชัยภูมิ,989
ยูเออี,นครราชสีมา,395
ยูเออี,อุดรธานี,190
